creditscore,geography,gender,age,tenure,balance,numofproducts,has_credit_card,is_active_member,estimatedsalary,churn,complain,satisfaction_score,card_type,point_earned,age_group,tenure_group,high_balance_flag,engagement_score,low_satisfaction_flag,single_product_flag,salary_segment,risk_score,churn_probability,risk_segment
632,Germany,Male,42,6,59972.26,2,0,1,148172.94,0,0,1,SILVER,491,Mid-Age,Established,0,2,1,0,High,1,0.00012195577299495362,Low Risk
669,Spain,Male,25,7,157228.61,2,1,0,124382.9,0,0,1,GOLD,632,Young,Established,1,2,1,0,Medium,2,2.6039820225341727e-05,Low Risk
654,Spain,Male,34,5,0.0,2,1,0,159311.46,0,0,3,PLATINUM,527,Mid-Age,Early,0,2,0,0,High,1,0.000396563330751422,Low Risk
726,France,Female,38,4,0.0,2,0,0,6787.48,0,0,5,DIAMOND,523,Mid-Age,Early,0,1,0,0,Low,1,0.4170888234345125,Medium Risk
596,France,Male,21,4,210433.08,2,0,1,197297.77,1,1,5,DIAMOND,896,Young,Early,1,1,0,0,High,0,0.9978736596152649,High Risk
733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0,0,5,PLATINUM,950,Young,New,1,2,0,1,Low,2,0.02208769227565923,Low Risk
529,Spain,Female,35,5,0.0,2,1,0,56518.0,0,0,4,DIAMOND,284,Mid-Age,Early,0,2,0,0,Low,1,0.0027350101557704074,Low Risk
493,France,Female,37,8,142987.46,2,1,0,158840.99,0,0,4,DIAMOND,660,Mid-Age,Established,1,2,0,0,High,1,0.005916657271299329,Low Risk
615,Spain,Female,29,7,143330.56,2,1,1,126396.01,0,0,1,DIAMOND,229,Young,Established,1,3,1,0,Medium,1,1.0538426416262783e-06,Low Risk
600,France,Female,49,6,0.0,1,0,1,148087.88,1,1,3,PLATINUM,269,Senior,Established,0,1,0,1,High,1,0.9991730421263624,High Risk
666,France,Male,36,4,120165.4,2,1,0,33701.5,0,0,4,GOLD,617,Mid-Age,Early,1,2,0,0,Low,1,0.0024193816979463808,Low Risk
644,Spain,Male,54,6,0.0,1,0,1,84622.37,0,0,5,GOLD,313,Senior,Established,0,2,0,1,Medium,1,0.020938689876394148,Low Risk
692,France,Female,36,4,0.0,1,1,0,185580.89,1,1,1,PLATINUM,283,Mid-Age,Early,0,1,1,1,High,3,0.8910884744854695,High Risk
707,France,Male,73,6,66573.17,1,1,1,62768.8,0,0,3,GOLD,884,Elder,Established,0,3,0,1,Low,1,8.952132741682817e-05,Low Risk
603,France,Male,40,4,102833.46,2,1,1,38829.11,0,0,3,GOLD,448,Mid-Age,Early,1,3,0,0,Low,0,1.4900094390227762e-05,Low Risk
671,France,Female,34,5,164757.56,1,1,0,110748.88,0,0,2,GOLD,965,Mid-Age,Early,1,2,1,1,Medium,3,0.00018921979410898098,Low Risk
568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1,1,2,SILVER,244,Mid-Age,Established,1,2,1,1,Low,2,0.17958326910137412,Low Risk
598,Spain,Female,35,8,0.0,3,0,1,88658.73,0,0,4,DIAMOND,235,Mid-Age,Established,0,2,0,0,Medium,0,0.0021133906485036355,Low Risk
606,Spain,Male,42,10,0.0,2,1,0,177938.52,0,0,2,PLATINUM,230,Mid-Age,Established,0,2,1,0,High,2,6.228224385892967e-05,Low Risk
850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0,0,4,GOLD,492,Mid-Age,Early,1,2,0,1,High,2,0.014076527155289696,Low Risk
644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0,0,5,PLATINUM,944,Young,Early,1,3,0,0,Medium,0,8.209805537117746e-05,Low Risk
655,France,Male,37,4,0.0,2,1,1,142415.97,0,0,3,PLATINUM,774,Mid-Age,Early,0,3,0,0,High,0,7.868608237866377e-06,Low Risk
850,France,Male,30,10,153972.89,2,1,0,62811.03,0,0,1,DIAMOND,945,Young,Established,1,2,1,0,Low,2,4.140446366674196e-05,Low Risk
683,Spain,Male,34,9,114609.55,2,0,1,25339.29,0,0,5,DIAMOND,739,Mid-Age,Established,1,2,0,0,Low,0,0.002230839280377738,Low Risk
663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0,0,3,SILVER,342,Mid-Age,Established,1,2,0,0,High,0,0.002220327366106987,Low Risk
682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1,1,1,GOLD,463,Mid-Age,New,1,2,1,1,Low,2,0.2996504766929362,Low Risk
639,France,Male,77,6,80926.02,2,1,1,55829.25,0,0,5,GOLD,291,Elder,Established,0,3,0,0,Low,0,0.000988358988400328,Low Risk
704,France,Male,23,6,166594.78,1,1,1,155823.2,0,0,4,GOLD,881,Young,Established,1,3,0,1,High,1,1.6088087944716372e-05,Low Risk
691,France,Female,40,0,115465.98,1,1,1,60622.61,0,0,4,PLATINUM,823,Mid-Age,,1,3,0,1,Low,1,7.613607858524773e-05,Low Risk
599,France,Male,34,8,0.0,2,1,1,174196.68,0,0,4,GOLD,524,Mid-Age,Established,0,3,0,0,High,0,1.3977197660500011e-05,Low Risk
573,France,Female,36,1,0.0,1,1,1,56905.38,0,0,1,SILVER,417,Mid-Age,New,0,3,1,1,Low,2,9.381858529241652e-07,Low Risk
589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0,0,5,SILVER,235,Mid-Age,Established,0,3,0,1,Medium,1,0.00030195041946795684,Low Risk
620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1,1,1,GOLD,911,Young,Established,1,2,1,1,Medium,2,0.1605654848778016,Low Risk
647,Spain,Male,28,6,149594.02,2,1,0,102325.19,0,0,5,SILVER,607,Young,Established,1,2,0,0,Medium,1,0.003755338972452902,Low Risk
737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,1,2,SILVER,722,Mid-Age,Established,1,0,1,0,Low,2,0.9994770494875936,High Risk
634,France,Female,41,7,0.0,2,1,1,131284.93,0,0,4,SILVER,894,Mid-Age,Established,0,3,0,0,Medium,0,4.3705427432273416e-05,Low Risk
660,France,Male,38,4,0.0,2,0,0,88080.43,0,0,3,GOLD,490,Mid-Age,Early,0,1,0,0,Medium,1,0.04226495444102066,Low Risk
666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0,0,3,DIAMOND,630,Mid-Age,New,1,2,0,1,Medium,1,0.004042055204886259,Low Risk
696,France,Male,44,8,161889.79,1,0,0,75562.47,0,0,4,GOLD,786,Mid-Age,Established,1,1,0,1,Medium,2,0.12901411168016877,Low Risk
836,France,Female,29,9,133681.78,1,1,1,153747.73,0,0,1,PLATINUM,954,Young,Established,1,3,1,1,High,2,7.835425328498755e-07,Low Risk
667,Spain,Female,34,5,0.0,2,1,0,163830.64,0,0,5,DIAMOND,627,Mid-Age,Early,0,2,0,0,High,1,0.0061397418088548605,Low Risk
596,Spain,Male,20,3,187294.46,1,1,0,103456.47,0,0,4,DIAMOND,719,Young,Early,1,2,0,1,Medium,2,0.0010267721112020938,Low Risk
430,France,Male,31,5,0.0,1,1,0,95655.16,0,0,1,GOLD,533,Mid-Age,Early,0,2,1,1,Medium,3,1.819903821405961e-05,Low Risk
596,Spain,Male,67,6,0.0,2,1,1,138350.74,0,0,3,PLATINUM,727,Elder,Established,0,3,0,0,High,0,5.3192259575388834e-05,Low Risk
599,France,Male,28,7,119706.22,1,0,0,31190.42,0,0,1,PLATINUM,268,Young,Established,1,1,1,1,Low,3,0.002142084381901971,Low Risk
519,France,Female,22,8,0.0,1,0,1,167553.06,0,0,1,DIAMOND,941,Young,Established,0,2,1,1,High,2,2.7814083087109094e-05,Low Risk
721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1,1,1,PLATINUM,314,Mid-Age,Established,1,0,1,1,Low,3,0.999632146637117,High Risk
603,Spain,Female,56,5,90778.76,2,1,0,162223.67,1,1,4,PLATINUM,975,Senior,Early,0,1,0,0,High,1,0.9998282793623232,High Risk
572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1,1,5,SILVER,276,Senior,Early,1,1,0,1,High,2,0.9999354547312909,High Risk
453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1,1,4,PLATINUM,867,Mid-Age,New,1,2,0,1,Medium,1,0.940834488676692,High Risk
668,France,Female,37,7,128645.67,1,1,0,92149.64,0,0,3,PLATINUM,753,Mid-Age,Established,1,2,0,1,Medium,2,0.0013679321207087664,Low Risk
762,Germany,Male,35,1,117458.51,1,0,1,178361.48,1,1,4,DIAMOND,222,Mid-Age,New,1,1,0,1,High,1,0.9981782757805461,High Risk
633,France,Female,39,9,129189.15,2,0,0,170998.83,0,0,1,GOLD,757,Mid-Age,Established,1,1,1,0,High,2,0.007604006191335608,Low Risk
647,Spain,Male,33,7,121260.19,2,1,0,77216.48,0,0,1,PLATINUM,335,Mid-Age,Established,1,2,1,0,Medium,2,2.6421648021077472e-05,Low Risk
796,Spain,Male,56,6,94231.13,1,0,0,121164.6,1,1,2,GOLD,667,Senior,Established,0,0,1,1,Medium,3,0.9998476833323798,High Risk
733,France,Male,39,1,0.0,2,1,1,141841.31,0,0,5,SILVER,367,Mid-Age,New,0,3,0,0,High,0,7.006770912772418e-05,Low Risk
556,France,Male,34,8,163757.06,1,1,1,104000.06,0,0,3,PLATINUM,719,Mid-Age,Established,1,3,0,1,Medium,1,6.0792594794286694e-06,Low Risk
489,Spain,Male,58,4,0.0,2,1,1,191419.32,0,0,4,SILVER,486,Senior,Early,0,3,0,0,High,0,0.0002992056962717018,Low Risk
639,France,Male,22,4,0.0,2,1,0,28188.96,0,0,2,GOLD,416,Young,Early,0,2,1,0,Low,2,5.776679419065205e-05,Low Risk
715,France,Male,35,2,141005.47,1,1,1,60407.93,0,0,1,SILVER,674,Mid-Age,New,1,3,1,1,Low,2,5.465669659233477e-07,Low Risk
807,Germany,Female,42,9,105356.09,2,1,1,130489.37,0,0,5,SILVER,703,Mid-Age,Established,1,3,0,0,Medium,0,0.0003535798331119495,Low Risk
714,Spain,Male,34,5,0.0,2,1,0,193040.32,0,0,3,SILVER,446,Mid-Age,Early,0,2,0,0,High,1,0.00046660473899490023,Low Risk
626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0,0,2,SILVER,906,Young,Established,0,2,1,1,Medium,3,0.00027420650379367007,Low Risk
697,France,Male,36,7,0.0,2,1,1,74760.32,0,0,2,DIAMOND,471,Mid-Age,Established,0,3,1,0,Medium,1,8.945158236654197e-07,Low Risk
850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0,0,1,PLATINUM,519,Mid-Age,Early,1,2,1,1,Low,2,0.0001479696335204748,Low Risk
737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0,0,5,GOLD,875,Mid-Age,New,1,3,0,0,Medium,0,0.0005195379631563724,Low Risk
812,France,Male,29,6,0.0,2,0,0,168023.6,0,0,1,DIAMOND,705,Young,Established,0,1,1,0,High,2,0.0023075624911574545,Low Risk
583,France,Male,36,8,0.0,2,0,1,5571.59,0,0,4,PLATINUM,623,Mid-Age,Established,0,2,0,0,Low,0,0.0008729143024259159,Low Risk
730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0,0,4,DIAMOND,593,Mid-Age,Early,1,2,0,1,Medium,2,0.010333568615070449,Low Risk
677,France,Male,36,4,0.0,2,1,0,7824.31,0,0,3,PLATINUM,760,Mid-Age,Early,0,2,0,0,Low,1,0.0005866536857421355,Low Risk
748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0,0,1,SILVER,717,Mid-Age,Early,1,1,1,0,Low,2,0.027092798600753126,Low Risk
753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0,0,1,GOLD,873,Mid-Age,Established,1,3,1,1,High,2,2.5442622558859472e-06,Low Risk
634,Spain,Female,36,1,0.0,1,1,1,143960.72,0,0,3,GOLD,972,Mid-Age,New,0,3,0,1,High,1,1.1020205994576827e-05,Low Risk
622,France,Male,29,7,101486.96,1,1,1,8788.35,0,0,1,PLATINUM,327,Young,Established,1,3,1,1,Low,2,3.9329481699259926e-07,Low Risk
699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0,0,3,GOLD,500,Mid-Age,New,1,2,0,0,Medium,1,0.002291118107803571,Low Risk
570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1,1,2,PLATINUM,509,Mid-Age,New,1,1,1,1,High,3,0.9746087127777231,High Risk
552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1,1,2,SILVER,554,Mid-Age,Early,1,1,1,1,Low,3,0.9702266379622226,High Risk
619,France,Female,48,4,0.0,1,0,0,18094.96,1,1,5,GOLD,812,Senior,Early,0,0,0,1,Low,2,0.9999981415055105,High Risk
714,Spain,Male,33,8,122017.19,1,0,0,162515.17,0,0,5,DIAMOND,504,Mid-Age,Established,1,1,0,1,High,2,0.14654394222010733,Low Risk
503,Spain,Male,32,9,100262.88,2,1,1,157921.25,0,0,1,DIAMOND,685,Mid-Age,Established,1,3,1,0,High,1,3.1307344272646954e-07,Low Risk
685,Spain,Female,43,6,117302.62,1,0,0,68701.73,0,0,4,DIAMOND,975,Mid-Age,Established,1,1,0,1,Medium,2,0.20772310610956848,Low Risk
606,France,Female,35,0,135984.15,2,1,0,186778.89,0,0,1,SILVER,337,Mid-Age,,1,2,1,0,High,2,0.0002181208116517022,Low Risk
678,France,Male,38,3,0.0,2,1,0,66561.6,0,0,1,SILVER,331,Mid-Age,Early,0,2,1,0,Low,2,4.915817290984058e-05,Low Risk
724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0,0,4,DIAMOND,406,Mid-Age,New,1,2,0,0,Low,0,0.004340060175749761,Low Risk
779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1,1,2,DIAMOND,560,Mid-Age,New,1,2,1,1,Low,2,0.5054587968583169,Medium Risk
638,Spain,Male,35,1,0.0,2,1,0,165370.66,0,0,2,SILVER,456,Mid-Age,New,0,2,1,0,High,2,7.73148904627435e-05,Low Risk
610,Spain,Female,50,5,130554.51,3,1,0,184758.17,1,1,2,SILVER,821,Senior,Early,1,1,1,0,High,2,0.9977377079991597,High Risk
646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1,1,4,PLATINUM,594,Senior,Established,0,1,0,1,Low,2,0.9999370115585131,High Risk
628,France,Female,29,9,71996.29,1,1,1,34857.46,0,0,4,DIAMOND,221,Young,Established,0,3,0,1,Low,1,3.411201370736918e-05,Low Risk
528,France,Female,32,4,85615.66,2,1,0,156192.43,0,0,2,SILVER,518,Mid-Age,Early,0,2,1,0,High,2,0.00024665752585485446,Low Risk
432,France,Female,27,6,62339.81,2,0,0,53874.67,0,0,1,GOLD,522,Young,Established,0,1,1,0,Low,2,0.005116360507172166,Low Risk
622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0,0,4,DIAMOND,578,Senior,Established,1,1,0,1,Medium,2,0.67375376959066,High Risk
721,France,Male,54,5,0.0,2,1,1,4493.12,0,0,5,DIAMOND,863,Senior,Early,0,3,0,0,Low,0,0.0006390916415583981,Low Risk
614,Spain,Male,36,5,0.0,2,1,0,130610.78,0,0,1,GOLD,877,Mid-Age,Early,0,2,1,0,Medium,2,2.028635422213445e-05,Low Risk
634,France,Female,24,2,87413.19,1,1,0,63340.65,0,0,5,GOLD,505,Young,New,0,2,0,1,Low,2,0.006235656369935507,Low Risk
742,France,Female,29,4,0.0,2,1,1,180066.59,0,0,4,GOLD,646,Young,Early,0,3,0,0,High,0,4.292937427482123e-05,Low Risk
516,France,Female,45,4,0.0,1,1,0,95273.73,1,1,5,SILVER,255,Mid-Age,Early,0,1,0,1,Medium,2,0.9993121737269843,High Risk
718,France,Male,35,3,97560.16,1,1,1,53511.74,0,0,2,DIAMOND,747,Mid-Age,Early,1,3,1,1,Low,2,1.2480863144866764e-06,Low Risk
636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0,0,3,SILVER,405,Young,Established,1,3,0,0,Medium,0,2.52401173493055e-05,Low Risk
691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1,1,1,DIAMOND,728,Mid-Age,Established,1,0,1,1,Medium,3,0.995328469036062,High Risk
698,France,Female,37,2,166178.02,2,1,1,71972.95,0,0,5,PLATINUM,275,Mid-Age,New,1,3,0,0,Medium,0,0.000177791844267702,Low Risk
712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0,0,2,GOLD,893,Mid-Age,Early,1,3,1,0,Low,1,3.1427723626786416e-06,Low Risk
659,France,Male,20,8,0.0,2,0,0,112572.02,0,0,5,GOLD,833,Young,Established,0,1,0,0,Medium,1,0.08475845591796007,Low Risk
573,Spain,Male,44,8,0.0,2,0,0,62424.46,0,0,1,DIAMOND,547,Mid-Age,Established,0,1,1,0,Low,2,0.0022828356583739252,Low Risk
778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1,1,4,GOLD,420,Mid-Age,New,1,2,0,0,Medium,0,0.9628281351253959,High Risk
732,France,Male,46,0,0.0,2,1,1,184350.78,0,0,3,DIAMOND,461,Senior,,0,3,0,0,High,0,0.00012084610768560548,Low Risk
550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1,1,3,PLATINUM,362,Mid-Age,Early,1,1,0,1,Low,1,0.993292554619754,High Risk
790,Spain,Male,20,8,0.0,2,1,0,168152.76,0,0,5,GOLD,425,Young,Established,0,2,0,0,High,1,0.001343844330108848,Low Risk
665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,1,5,GOLD,392,Mid-Age,New,1,1,0,0,Low,1,0.9998989272234402,High Risk
728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,0,5,GOLD,924,Mid-Age,Early,0,3,0,1,Medium,1,6.599678093356372e-05,Low Risk
645,Spain,Female,29,4,0.0,2,1,1,74346.11,0,0,4,GOLD,268,Young,Early,0,3,0,0,Medium,0,2.9785871346273153e-05,Low Risk
647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,0,3,PLATINUM,896,Young,Established,1,2,0,0,Low,1,0.002125402926201999,Low Risk
596,Spain,Male,32,4,0.0,2,0,1,146504.35,0,0,3,PLATINUM,826,Mid-Age,Early,0,2,0,0,High,0,0.000279094572954698,Low Risk
610,France,Male,40,9,0.0,1,1,1,149602.54,0,0,3,SILVER,613,Mid-Age,Established,0,3,0,1,High,1,6.371116968184912e-06,Low Risk
512,France,Male,36,0,129804.17,1,1,0,53020.9,0,0,2,PLATINUM,349,Mid-Age,,1,2,1,1,Low,3,0.00014266494257167008,Low Risk
768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1,1,1,GOLD,346,Mid-Age,Established,1,1,1,1,Low,3,0.9069769952798783,High Risk
666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,0,2,GOLD,990,Young,Early,1,2,1,1,Medium,2,0.00017269834197494504,Low Risk
700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0,0,1,SILVER,635,Young,Early,1,3,1,1,High,2,3.4270747370422393e-06,Low Risk
651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,0,2,GOLD,276,Mid-Age,Established,1,3,1,0,Medium,1,6.201477285080073e-06,Low Risk
542,Spain,Female,26,2,0.0,2,1,1,54869.54,0,0,2,PLATINUM,303,Young,New,0,3,1,0,Low,1,1.3722707645781642e-06,Low Risk
686,France,Female,35,8,105419.73,1,1,0,35356.46,0,0,5,DIAMOND,887,Mid-Age,Established,1,2,0,1,Low,2,0.007650160136088299,Low Risk
850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0,0,1,GOLD,630,Senior,Early,1,3,1,0,Medium,1,3.112315245741239e-05,Low Risk
658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0,0,5,DIAMOND,397,Senior,Established,1,2,0,1,Medium,1,0.19914509368466038,Low Risk
448,France,Female,36,6,83947.12,2,1,0,81999.53,0,0,4,SILVER,524,Mid-Age,Established,0,2,0,0,Medium,1,0.004325645600487754,Low Risk
609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0,0,3,PLATINUM,887,Mid-Age,Early,1,3,0,1,Medium,1,4.0322643449690215e-06,Low Risk
704,France,Male,50,4,165438.26,1,1,0,120770.75,1,1,4,GOLD,705,Senior,Early,1,1,0,1,Medium,2,0.9996287518921267,High Risk
698,France,Male,31,1,156111.24,1,0,0,134790.74,0,0,1,GOLD,941,Mid-Age,New,1,1,1,1,High,3,0.0025728041805946097,Low Risk
759,France,Male,44,2,111095.58,2,1,0,100137.7,0,0,4,DIAMOND,784,Mid-Age,New,1,2,0,0,Medium,1,0.0035452759037841713,Low Risk
677,France,Female,56,0,119963.45,1,0,0,158325.87,1,1,2,SILVER,522,Senior,,1,0,1,1,High,3,0.9999805704356386,High Risk
544,Spain,Male,22,4,0.0,2,1,0,70007.67,0,0,3,SILVER,597,Young,Early,0,2,0,0,Medium,1,0.00031222685749464926,Low Risk
567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0,0,2,PLATINUM,549,Mid-Age,Established,1,2,1,1,Medium,3,5.2832438993195445e-05,Low Risk
490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0,0,3,SILVER,759,Mid-Age,Established,1,1,0,1,High,2,0.050631033116189446,Low Risk
626,France,Male,34,7,113014.7,2,1,1,56646.28,0,0,5,SILVER,664,Mid-Age,Established,1,3,0,0,Low,0,5.4302758868341494e-05,Low Risk
718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0,0,3,SILVER,795,Mid-Age,Early,1,2,0,0,Low,1,0.0036203613242470796,Low Risk
616,France,Male,44,5,102016.38,1,0,1,178235.37,1,1,4,GOLD,830,Mid-Age,Early,1,1,0,1,High,1,0.9959157344423872,High Risk
772,France,Female,35,9,0.0,1,0,1,25448.31,0,0,2,SILVER,615,Mid-Age,Established,0,2,1,1,Low,2,8.794331806334303e-05,Low Risk
561,France,Male,32,5,0.0,2,1,0,84871.99,0,0,4,SILVER,332,Mid-Age,Early,0,2,0,0,Medium,1,0.0012274089183339123,Low Risk
814,France,Male,49,8,0.0,2,0,0,157822.54,0,0,3,GOLD,539,Senior,Established,0,1,0,0,High,1,0.2847693541160025,Low Risk
651,France,Female,56,4,0.0,1,0,0,84383.22,1,1,1,PLATINUM,517,Senior,Early,0,0,1,1,Medium,3,0.9998620087492517,High Risk
538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,0,1,DIAMOND,374,Mid-Age,Early,0,2,1,1,Medium,3,0.0002902038467270116,Low Risk
600,France,Female,26,6,108909.12,1,1,0,82547.01,0,0,4,SILVER,804,Young,Established,1,2,0,1,Medium,2,0.003010410684478124,Low Risk
654,France,Female,35,2,90865.8,1,1,1,86764.46,0,0,5,GOLD,647,Mid-Age,New,0,3,0,1,Medium,1,8.85322974782949e-05,Low Risk
622,France,Male,40,4,99799.76,2,1,0,197372.13,0,0,1,DIAMOND,457,Mid-Age,Early,1,2,1,0,High,2,7.987939151065265e-05,Low Risk
682,France,Male,28,10,200724.96,1,0,1,82872.64,1,1,2,SILVER,503,Young,Established,1,1,1,1,Medium,2,0.8821077995524385,High Risk
610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0,0,3,GOLD,929,Mid-Age,Established,1,3,0,0,Medium,0,1.2793240567127284e-05,Low Risk
795,France,Female,36,1,151844.64,1,1,1,135388.89,0,0,3,SILVER,605,Mid-Age,New,1,3,0,1,High,1,3.059541422899064e-05,Low Risk
557,France,Female,27,2,0.0,2,0,1,4497.55,0,0,3,SILVER,803,Young,New,0,2,0,0,Low,0,0.0010648767906235933,Low Risk
824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0,0,1,PLATINUM,927,Senior,Established,1,3,1,1,Medium,2,8.880084236774412e-06,Low Risk
698,France,Male,27,7,0.0,2,1,0,111471.55,0,0,5,GOLD,766,Young,Established,0,2,0,0,Medium,1,0.002306885513475275,Low Risk
630,France,Female,36,8,126598.99,2,1,1,134407.93,0,0,2,PLATINUM,970,Mid-Age,Established,1,3,1,0,High,1,2.7353532855177967e-06,Low Risk
609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1,1,1,PLATINUM,877,Elder,Established,1,1,1,1,Medium,3,0.9963662541687656,High Risk
694,France,Male,47,4,0.0,2,1,0,197528.62,0,0,2,SILVER,782,Senior,Early,0,2,1,0,High,2,0.0009438891228659367,Low Risk
681,France,Female,58,8,93173.88,1,1,1,139761.25,0,0,2,DIAMOND,797,Senior,Established,0,3,1,1,High,2,3.992708738465156e-05,Low Risk
721,Spain,Female,32,10,0.0,1,1,0,136119.96,1,1,5,SILVER,579,Mid-Age,Established,0,1,0,1,High,2,0.9973451694786907,High Risk
563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0,0,4,GOLD,481,Mid-Age,Established,1,3,0,0,High,0,9.563092002003984e-05,Low Risk
654,Spain,Female,32,2,0.0,1,1,1,51972.92,1,1,5,DIAMOND,580,Mid-Age,New,0,2,0,1,Low,1,0.8608874293421246,High Risk
659,Spain,Male,27,4,0.0,2,1,0,99341.87,0,0,4,PLATINUM,613,Young,Early,0,2,0,0,Medium,1,0.0008097409509728426,Low Risk
674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,1,2,GOLD,558,Mid-Age,Early,1,1,1,1,High,2,0.9895286061465894,High Risk
576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,1,4,SILVER,802,Mid-Age,Established,1,1,0,1,Medium,2,0.9982879678304879,High Risk
566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0,0,3,SILVER,572,Senior,Early,1,3,0,0,High,0,0.0005098835421139107,Low Risk
545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,0,5,GOLD,406,Mid-Age,Established,0,2,0,0,Medium,0,0.006540860093054471,Low Risk
798,France,Male,36,1,0.0,2,1,1,159044.1,0,0,4,GOLD,604,Mid-Age,New,0,3,0,0,High,0,2.1205911128798973e-05,Low Risk
757,France,Male,38,0,0.0,1,1,0,83263.06,0,0,1,PLATINUM,537,Mid-Age,,0,2,1,1,Medium,3,3.6147899071101013e-05,Low Risk
641,France,Male,50,6,153590.73,2,1,1,130910.78,0,0,4,SILVER,656,Senior,Established,1,3,0,0,Medium,0,0.00033158045774136754,Low Risk
718,France,Male,29,2,0.0,1,1,0,126336.72,0,0,1,GOLD,422,Young,New,0,2,1,1,Medium,3,2.454741261725553e-05,Low Risk
699,France,Male,64,9,113109.52,1,1,0,27980.8,1,1,2,SILVER,787,Elder,Established,1,1,1,1,Low,3,0.98808144708909,High Risk
623,France,Female,35,0,130557.24,1,1,1,47880.71,0,0,5,DIAMOND,936,Mid-Age,,1,3,0,1,Low,1,0.0001701576676922098,Low Risk
644,France,Male,40,8,93183.19,1,1,0,73882.49,0,0,3,GOLD,617,Mid-Age,Established,0,2,0,1,Medium,2,0.0005891362684642692,Low Risk
586,France,Male,58,7,151933.63,1,1,0,162960.05,1,1,4,SILVER,894,Senior,Established,1,1,0,1,High,2,0.9997681049365188,High Risk
500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0,0,3,SILVER,276,Young,New,1,3,0,0,Medium,0,3.290802073363677e-05,Low Risk
583,France,Female,42,7,0.0,2,1,0,144039.05,0,0,4,PLATINUM,443,Mid-Age,Established,0,2,0,0,High,1,0.004432867297493379,Low Risk
595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0,0,4,PLATINUM,388,Young,Established,1,3,0,1,High,1,8.319928480647253e-05,Low Risk
670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0,0,4,SILVER,701,Mid-Age,New,1,1,0,1,Medium,2,0.11391616620015342,Low Risk
610,France,Male,41,6,0.0,3,0,0,56118.81,1,1,2,PLATINUM,813,Mid-Age,Established,0,0,1,0,Low,2,0.9988866819227697,High Risk
814,Spain,Female,72,2,0.0,2,0,1,130853.03,0,0,1,SILVER,836,Elder,New,0,2,1,0,Medium,1,0.0005980032100870052,Low Risk
