creditscore,geography,gender,age,tenure,balance,numofproducts,has_credit_card,is_active_member,estimatedsalary,churn,complain,satisfaction_score,card_type,point_earned,age_group,tenure_group,high_balance_flag,engagement_score,low_satisfaction_flag,single_product_flag,salary_segment,risk_score,churn_probability,risk_segment,clv,retention_priority
609,France,Male,53,7,0.0,2,0,1,52332.85,0,0,5,SILVER,295,Senior,Established,0,2,0,0,Low,0,0.0377504460994723,Low Risk,5233.285,Low Priority
598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,1,1,SILVER,468,Mid-Age,New,1,2,1,1,Medium,2,0.1519772541046465,Low Risk,109083.09,Low Priority
708,France,Male,52,10,105355.81,1,1,0,123.07,1,1,3,PLATINUM,755,Senior,Established,1,1,0,1,Low,2,0.9986382999900664,High Risk,105368.117,Low Priority
574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,1,1,DIAMOND,929,Mid-Age,Early,0,1,1,1,High,3,0.7721962212632333,High Risk,94674.195,Low Priority
629,France,Male,44,5,0.0,4,0,0,117572.59,1,1,2,PLATINUM,296,Mid-Age,Early,0,0,1,0,Medium,2,0.9992896532155014,High Risk,11757.259,Low Priority
422,Spain,Female,54,4,0.0,2,1,1,7166.71,0,0,5,PLATINUM,733,Senior,Early,0,3,0,0,Low,0,0.0010295414645897,Low Risk,716.671,Low Priority
656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0,0,1,PLATINUM,590,Young,Established,1,3,1,1,High,2,2.6766552263061245e-07,Low Risk,133765.109,Low Priority
697,France,Male,32,7,175464.85,3,1,0,116442.42,1,1,1,PLATINUM,594,Mid-Age,Established,1,1,1,0,Medium,2,0.8500423981930302,High Risk,187109.092,Critical Priority
718,France,Male,52,8,79475.3,3,1,1,32421.32,1,1,3,SILVER,930,Senior,Established,0,2,0,0,Low,0,0.939891612060429,High Risk,82717.432,Low Priority
586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0,0,4,DIAMOND,738,Mid-Age,Established,1,2,0,0,Medium,0,0.004160483818063,Low Risk,178202.269,Low Priority
481,Spain,Female,37,8,0.0,2,1,0,44215.86,0,0,5,DIAMOND,266,Mid-Age,Established,0,2,0,0,Low,1,0.0062222252871889,Low Risk,4421.586,Low Priority
749,France,Female,33,1,74385.98,1,1,0,20164.47,0,0,2,DIAMOND,675,Mid-Age,New,0,2,1,1,Low,3,0.000191095911532,Low Risk,76402.427,Low Priority
561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0,0,5,DIAMOND,760,Senior,Early,0,3,0,1,Low,1,0.0012135811765383,Low Risk,97423.131,Low Priority
676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,0,1,PLATINUM,490,Young,Early,0,2,1,1,Medium,2,1.1377249211483255e-05,Low Risk,10795.567000000001,Low Priority
615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0,0,1,DIAMOND,579,Mid-Age,Early,0,3,1,1,High,2,1.9684566903121123e-06,Low Risk,101925.697,Low Priority
582,France,Female,39,1,132077.48,2,1,0,192255.15,0,0,3,GOLD,348,Mid-Age,New,1,2,0,0,High,1,0.0035224340420686,Low Risk,151302.995,Low Priority
601,France,Male,40,10,127847.86,1,0,0,173245.68,0,0,1,GOLD,376,Mid-Age,Established,1,1,1,1,High,3,0.0026993674695756,Low Risk,145172.428,Low Priority
708,France,Male,34,3,0.0,1,0,1,121457.88,1,1,5,DIAMOND,552,Mid-Age,Early,0,1,0,1,Medium,1,0.9961479513092464,High Risk,12145.788,Low Priority
708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,0,1,SILVER,942,Mid-Age,Established,1,3,1,0,Medium,1,1.73661587511478e-06,Low Risk,187182.83399999997,Low Priority
797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,0,4,SILVER,513,Mid-Age,Established,0,1,0,1,Medium,2,0.2431230291467409,Low Risk,90532.294,Low Priority
682,France,Male,26,8,0.0,2,1,0,178373.43,0,0,3,SILVER,806,Young,Established,0,2,0,0,High,1,0.0004531660624069,Low Risk,17837.343,Low Priority
694,Spain,Female,39,9,0.0,2,0,0,99924.04,0,0,4,PLATINUM,483,Mid-Age,Established,0,1,0,0,Medium,1,0.1114982479591952,Low Risk,9992.404,Low Priority
490,France,Female,40,1,0.0,1,1,1,49594.19,1,1,2,DIAMOND,229,Mid-Age,New,0,2,1,1,Low,2,0.2653945089247299,Low Risk,4959.419000000001,Low Priority
828,Spain,Male,42,10,0.0,1,1,1,186071.14,0,0,1,PLATINUM,526,Mid-Age,Established,0,3,1,1,High,2,2.200178976542608e-07,Low Risk,18607.114,Low Priority
594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0,0,1,DIAMOND,797,Mid-Age,Established,0,2,1,1,Medium,3,5.757518221073845e-05,Low Risk,104609.49500000001,Low Priority
579,Spain,Male,33,1,0.0,2,1,1,54816.57,0,0,3,SILVER,528,Mid-Age,New,0,3,0,0,Low,0,5.683977005960065e-06,Low Risk,5481.657,Low Priority
723,France,Female,35,0,0.0,2,0,1,61290.99,0,0,1,GOLD,996,Mid-Age,,0,2,1,0,Low,1,7.432358701431617e-05,Low Risk,6129.099,Low Priority
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,1,5,SILVER,845,Mid-Age,Established,1,2,0,0,High,0,0.986697500672572,High Risk,151978.17500000002,Critical Priority
794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0,0,4,PLATINUM,441,Young,New,1,2,0,1,High,1,0.0030488044221745,Low Risk,170647.385,Low Priority
674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0,0,3,SILVER,729,Mid-Age,Early,0,2,0,1,Medium,2,0.0025879026167098,Low Risk,96275.342,Low Priority
418,France,Male,28,7,98738.92,1,1,0,122190.22,0,0,3,GOLD,465,Young,Established,1,2,0,1,Medium,2,0.000531362214626,Low Risk,110957.942,Low Priority
502,France,Male,33,8,0.0,2,1,1,123509.01,0,0,4,DIAMOND,717,Mid-Age,Established,0,3,0,0,Medium,0,1.1862500139072497e-05,Low Risk,12350.901,Low Priority
678,France,Female,50,6,0.0,1,1,0,8199.5,0,0,4,GOLD,803,Senior,Established,0,2,0,1,Low,2,0.0285860769057266,Low Risk,819.95,Low Priority
599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0,0,2,SILVER,623,Mid-Age,Established,1,3,1,0,Low,1,3.7079923497163303e-06,Low Risk,138867.591,Low Priority
736,France,Male,29,4,0.0,2,0,0,51705.01,0,0,2,DIAMOND,240,Young,Early,0,1,1,0,Low,2,0.0062216598113494,Low Risk,5170.501,Low Priority
430,France,Female,60,7,73937.02,1,1,0,161937.62,1,1,4,PLATINUM,578,Senior,Established,0,1,0,1,High,2,0.9998653474694772,High Risk,90130.782,Low Priority
537,France,Female,45,7,158621.04,1,1,0,120892.96,1,1,4,SILVER,819,Mid-Age,Established,1,1,0,1,Medium,2,0.9987163539280464,High Risk,170710.336,Critical Priority
683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,0,2,GOLD,263,Young,New,1,3,1,1,Low,2,1.0203837095433823e-06,Low Risk,119760.70199999999,Low Priority
828,France,Male,31,9,0.0,1,0,1,164257.37,0,0,3,GOLD,421,Mid-Age,Established,0,2,0,1,High,1,0.0002331813492784,Low Risk,16425.737,Low Priority
691,France,Female,29,9,116536.43,1,1,0,51987.99,0,0,1,DIAMOND,592,Young,Established,1,2,1,1,Low,3,7.579571936645696e-05,Low Risk,121735.22899999999,Low Priority
608,Spain,Female,28,4,0.0,2,1,0,10899.63,1,1,5,PLATINUM,391,Young,Early,0,1,0,0,Low,1,0.998527526094715,High Risk,1089.963,Low Priority
691,France,Female,60,6,101070.69,1,1,0,177355.8,1,1,5,SILVER,253,Senior,Established,1,1,0,1,High,2,0.9999649719972432,High Risk,118806.27,Low Priority
718,Spain,Male,39,6,0.0,2,0,1,63889.1,0,0,1,SILVER,583,Mid-Age,Established,0,2,1,0,Low,1,2.322300878325512e-05,Low Risk,6388.91,Low Priority
680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0,0,4,SILVER,807,Mid-Age,Early,1,3,0,0,High,0,0.0001928327407494,Low Risk,144974.82,Low Priority
838,Spain,Female,41,5,0.0,2,1,0,81313.51,0,0,1,SILVER,867,Mid-Age,Early,0,2,1,0,Medium,2,6.942792932525988e-05,Low Risk,8131.351,Low Priority
695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,0,3,GOLD,583,Mid-Age,Early,0,2,0,0,Low,0,0.0006030621559851,Low Risk,1399.888,Low Priority
681,France,Male,46,0,105969.42,1,1,0,5771.56,0,0,4,GOLD,386,Senior,,1,2,0,1,Low,2,0.0244779061291757,Low Risk,106546.576,Low Priority
762,France,Male,36,5,119547.46,1,1,1,42693.65,0,0,5,GOLD,972,Mid-Age,Early,1,3,0,1,Low,1,4.491646008533127e-05,Low Risk,123816.82500000001,Low Priority
751,Spain,Male,38,7,0.0,2,0,0,90839.61,0,0,3,PLATINUM,654,Mid-Age,Established,0,1,0,0,Medium,1,0.0234262869292275,Low Risk,9083.961000000001,Low Priority
678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,0,1,PLATINUM,408,Young,Early,1,3,1,1,Low,2,3.162726691934595e-07,Low Risk,144082.581,Low Priority
634,France,Female,37,7,51582.5,2,1,1,184312.88,0,0,5,GOLD,902,Mid-Age,Established,0,3,0,0,High,0,0.0001052178177271,Low Risk,70013.788,Low Priority
749,France,Male,37,7,0.0,2,1,0,20306.79,0,0,3,GOLD,345,Mid-Age,Established,0,2,0,0,Low,1,0.0006132941577032,Low Risk,2030.679,Low Priority
590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0,0,3,GOLD,987,Mid-Age,Established,1,3,0,1,Medium,1,6.263561638325199e-06,Low Risk,182728.538,Low Priority
610,France,Female,27,4,87262.4,2,1,0,182720.07,0,0,1,SILVER,647,Young,Early,0,2,1,0,High,2,0.0001054156100303,Low Risk,105534.40699999999,Low Priority
502,France,Male,33,7,0.0,2,0,1,4082.52,0,0,2,SILVER,959,Mid-Age,Established,0,2,1,0,Low,1,4.851959316684855e-05,Low Risk,408.252,Low Priority
578,France,Female,40,7,0.0,2,0,0,102233.73,0,0,4,GOLD,924,Mid-Age,Established,0,1,0,0,Medium,1,0.1732764748281478,Low Risk,10223.373,Low Priority
547,France,Female,32,2,0.0,2,1,0,132002.83,0,0,4,DIAMOND,495,Mid-Age,New,0,2,0,0,Medium,1,0.0029452798982985,Low Risk,13200.283,Low Priority
579,France,Female,27,9,0.0,2,1,0,126838.7,0,0,5,GOLD,903,Young,Established,0,2,0,0,Medium,1,0.0044505208977492,Low Risk,12683.87,Low Priority
661,France,Male,39,5,0.0,2,0,0,181461.46,0,0,5,GOLD,514,Mid-Age,Early,0,1,0,0,High,1,0.2216238729550086,Low Risk,18146.146,Low Priority
794,France,Male,46,6,0.0,2,1,0,195325.74,0,0,4,PLATINUM,838,Senior,Established,0,2,0,0,High,1,0.0121318743953857,Low Risk,19532.574,Low Priority
719,France,Male,61,5,0.0,2,0,1,29132.43,0,0,4,DIAMOND,293,Elder,Early,0,2,0,0,Low,0,0.0098039112796803,Low Risk,2913.2430000000004,Low Priority
728,France,Female,69,1,0.0,2,1,1,131804.86,0,0,4,PLATINUM,341,Elder,New,0,3,0,0,Medium,0,0.0004765102973346,Low Risk,13180.485999999999,Low Priority
598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0,0,2,SILVER,460,Young,Early,1,3,1,1,High,2,2.3188811413896877e-06,Low Risk,167726.774,Low Priority
822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0,0,4,GOLD,649,Senior,Early,1,2,0,0,Low,1,0.1200093665222002,Low Risk,117699.00600000001,Low Priority
670,Spain,Female,40,3,0.0,1,1,1,182650.15,0,0,5,GOLD,270,Mid-Age,Early,0,3,0,1,High,1,8.981053726960414e-05,Low Risk,18265.015,Low Priority
850,France,Male,28,8,99986.98,1,1,0,196582.55,0,0,3,PLATINUM,895,Young,Established,1,2,0,1,High,2,0.0004717035983843,Low Risk,119645.235,Low Priority
723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1,1,1,PLATINUM,761,Elder,Early,1,0,1,1,High,3,0.9999538919502856,High Risk,124554.754,Low Priority
705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0,0,4,GOLD,283,Mid-Age,Established,1,3,0,0,Low,0,9.17634526599874e-05,Low Risk,172217.271,Low Priority
677,Spain,Male,40,7,95312.8,1,1,1,62944.75,0,0,1,DIAMOND,978,Mid-Age,Established,0,3,1,1,Low,2,3.327176682738101e-07,Low Risk,101607.27500000001,Low Priority
736,France,Male,43,4,202443.47,1,1,0,72375.03,0,0,4,GOLD,494,Mid-Age,Early,1,2,0,1,Medium,2,0.0033130035549343,Low Risk,209680.973,Low Priority
661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,1,4,GOLD,761,Senior,,1,0,0,1,High,2,0.9999991159279706,High Risk,128326.021,Low Priority
501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0,0,5,GOLD,522,Mid-Age,Established,0,2,0,0,High,0,0.0079839652564302,Low Risk,102317.697,Low Priority
516,France,Female,29,2,104982.57,1,1,0,157378.5,0,0,4,GOLD,649,Young,New,1,2,0,1,High,2,0.0043200038282854,Low Risk,120720.42000000001,Low Priority
517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,1,1,DIAMOND,872,Senior,Established,1,1,1,0,Medium,2,0.9983723992312998,High Risk,164234.998,Critical Priority
766,France,Male,32,6,185714.28,1,1,1,102502.5,0,0,5,GOLD,807,Mid-Age,Established,1,3,0,1,Medium,1,4.045567016249163e-05,Low Risk,195964.53,Low Priority
520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0,0,1,GOLD,342,Young,Early,1,3,1,0,Low,1,2.920229229429889e-06,Low Risk,119780.296,Low Priority
541,France,Male,46,6,0.0,2,1,1,83456.67,0,0,1,GOLD,596,Senior,Established,0,3,1,0,Medium,1,3.3924614605655127e-06,Low Risk,8345.667,Low Priority
790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0,0,1,DIAMOND,275,Mid-Age,New,1,2,1,1,High,3,0.0003087517810638,Low Risk,183953.521,Low Priority
797,France,Male,31,9,0.0,2,1,1,24748.89,0,0,1,PLATINUM,874,Mid-Age,Established,0,3,1,0,Low,1,1.9977933550235349e-07,Low Risk,2474.889,Low Priority
811,France,Male,40,1,101514.89,1,1,1,121765.0,0,0,3,SILVER,749,Mid-Age,New,1,3,0,1,Medium,1,1.1275761512156787e-05,Low Risk,113691.39,Low Priority
722,Spain,Female,32,4,0.0,2,1,1,113666.48,0,0,4,SILVER,630,Mid-Age,Early,0,3,0,0,Medium,0,2.4434200239824976e-05,Low Risk,11366.648000000001,Low Priority
675,France,Male,28,9,0.0,1,1,0,134110.93,0,0,2,DIAMOND,817,Young,Established,0,2,1,1,High,3,4.963031757462901e-05,Low Risk,13411.093,Low Priority
660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,0,4,PLATINUM,575,Mid-Age,Established,1,2,0,0,High,1,0.0051192728592216,Low Risk,152908.917,Low Priority
566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,0,2,GOLD,801,Mid-Age,Established,1,3,1,1,High,2,5.370787821612119e-07,Low Risk,163500.363,Low Priority
768,France,Male,25,0,78396.08,1,1,1,8316.19,0,0,5,DIAMOND,495,Young,,0,3,0,1,Low,1,5.107940497508312e-05,Low Risk,79227.69900000001,Low Priority
610,Spain,Female,31,5,0.0,2,0,0,63736.36,0,0,2,PLATINUM,416,Mid-Age,Early,0,1,1,0,Low,2,0.0062283745801486,Low Risk,6373.636,Low Priority
715,France,Female,31,3,110581.29,1,1,1,94715.24,0,0,2,PLATINUM,964,Mid-Age,Early,1,3,1,1,Medium,2,1.767268227127207e-06,Low Risk,120052.814,Low Priority
750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0,0,5,GOLD,769,Mid-Age,Established,1,2,0,0,Medium,1,0.0145944549695636,Low Risk,158705.898,Low Priority
431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,0,2,DIAMOND,838,Mid-Age,Early,0,1,1,0,Low,2,0.0269353301970516,Low Risk,87314.512,Low Priority
704,France,Male,24,2,148197.15,2,1,0,182775.08,0,0,1,PLATINUM,871,Young,New,1,2,1,0,High,2,4.04084129494699e-05,Low Risk,166474.658,Low Priority
535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,1,4,DIAMOND,244,Young,Early,1,0,0,1,Low,2,0.9999646257413796,High Risk,129163.809,Low Priority
614,France,Female,38,4,72594.0,1,1,1,76042.48,0,0,2,SILVER,689,Mid-Age,Early,0,3,1,1,Medium,2,2.497487436164284e-06,Low Risk,80198.24799999999,Low Priority
748,France,Male,38,4,115221.36,1,0,1,70956.75,0,0,5,PLATINUM,986,Mid-Age,Early,1,2,0,1,Medium,1,0.002966946418043,Low Risk,122317.035,Low Priority
492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0,0,3,GOLD,263,Senior,Established,1,3,0,0,Medium,0,0.000286283470496,Low Risk,124539.852,Low Priority
573,France,Male,40,7,147754.68,1,1,1,110454.46,0,0,4,PLATINUM,319,Mid-Age,Established,1,3,0,1,Medium,1,2.2829816431574017e-05,Low Risk,158800.126,Low Priority
706,Spain,Female,53,3,0.0,3,0,0,88479.02,1,1,3,SILVER,390,Senior,Early,0,0,0,0,Medium,1,0.9999943042394352,High Risk,8847.902,Low Priority
680,France,Male,31,10,113292.17,1,1,1,122639.73,0,0,3,GOLD,714,Mid-Age,Established,1,3,0,1,Medium,1,4.042294626564234e-06,Low Risk,125556.143,Low Priority
458,Spain,Male,36,5,0.0,2,1,0,79723.78,0,0,3,SILVER,428,Mid-Age,Early,0,2,0,0,Medium,1,0.0004641289187584,Low Risk,7972.378000000001,Low Priority
612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1,1,1,DIAMOND,244,Mid-Age,New,1,2,1,1,Medium,2,0.2023081566531924,Low Risk,124931.13200000001,Low Priority
809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,1,4,DIAMOND,833,Senior,Established,1,2,0,1,Medium,1,0.9798004160877422,High Risk,128170.622,Low Priority
590,France,Male,39,9,0.0,2,1,1,104730.52,0,0,5,PLATINUM,474,Mid-Age,Established,0,3,0,0,Medium,0,3.239564205249732e-05,Low Risk,10473.052000000001,Low Priority
602,France,Male,35,8,0.0,1,1,1,22499.29,0,0,2,DIAMOND,615,Mid-Age,Established,0,3,1,1,Low,2,6.463385774456773e-07,Low Risk,2249.929,Low Priority
540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0,0,2,GOLD,540,Mid-Age,,1,2,1,1,Low,3,0.000112716611671,Low Risk,123651.489,Low Priority
494,France,Male,25,6,0.0,2,0,1,109988.09,0,0,1,PLATINUM,376,Young,Established,0,2,1,0,Medium,1,1.697371000169392e-05,Low Risk,10998.809000000001,Low Priority
797,France,Male,29,1,0.0,1,0,1,149991.32,0,0,5,GOLD,752,Young,New,0,2,0,1,High,1,0.0023626253030852,Low Risk,14999.132000000001,Low Priority
526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0,0,1,GOLD,592,Elder,Established,1,3,1,0,Low,1,1.154421944648556e-05,Low Risk,138363.36,Low Priority
631,Spain,Male,38,7,0.0,2,1,0,181605.85,0,0,3,DIAMOND,290,Mid-Age,Established,0,2,0,0,High,1,0.0005651231151251,Low Risk,18160.585000000003,Low Priority
576,France,Female,29,5,108541.04,1,1,1,126469.09,0,0,5,DIAMOND,843,Young,Early,1,3,0,1,Medium,1,0.0001007811458429,Low Risk,121187.949,Low Priority
405,France,Male,39,10,0.0,1,1,0,160810.85,1,1,2,DIAMOND,455,Mid-Age,Established,0,1,1,1,High,3,0.887454137535614,High Risk,16081.085000000001,Low Priority
555,France,Male,30,1,0.0,2,0,0,88146.86,0,0,1,DIAMOND,561,Young,New,0,1,1,0,Medium,2,0.0026006268479885,Low Risk,8814.686,Low Priority
750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0,0,5,DIAMOND,998,Mid-Age,New,1,1,0,1,Medium,2,0.3229969367631353,Medium Risk,122650.434,Low Priority
665,France,Male,28,8,137300.23,1,1,0,90174.83,0,0,4,GOLD,638,Young,Established,1,2,0,1,Medium,2,0.0012623096128197,Low Risk,146317.71300000002,Low Priority
640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,0,1,GOLD,749,Mid-Age,Early,1,2,1,1,Medium,3,3.077574849727436e-05,Low Risk,166154.189,Low Priority
457,France,Female,33,7,127837.54,1,0,1,60013.17,0,0,4,GOLD,782,Mid-Age,Established,1,2,0,1,Low,1,0.0023628445934809,Low Risk,133838.857,Low Priority
695,France,Male,36,4,161533.0,1,1,0,100940.91,0,0,2,GOLD,749,Mid-Age,Early,1,2,1,1,Medium,3,0.0001024177072495,Low Risk,171627.09100000001,Low Priority
645,France,Male,31,7,161171.7,2,1,0,12599.94,1,1,3,SILVER,532,Mid-Age,Established,1,1,0,0,Low,1,0.9900133938724028,High Risk,162431.69400000002,Critical Priority
647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0,0,4,GOLD,540,Mid-Age,Established,0,3,0,1,Medium,1,6.872114926708275e-06,Low Risk,93817.433,Low Priority
808,Spain,Male,25,7,0.0,2,0,1,23180.37,0,0,4,GOLD,387,Young,Established,0,2,0,0,Low,0,0.000586193402941,Low Risk,2318.037,Low Priority
641,France,Male,33,2,146193.6,2,1,1,55796.83,1,1,1,DIAMOND,307,Mid-Age,New,1,2,1,0,Low,1,0.0788948957146875,Low Risk,151773.283,Low Priority
700,Spain,Male,29,8,0.0,2,0,1,152097.02,0,0,4,GOLD,255,Young,Established,0,2,0,0,High,0,0.0007551787466268,Low Risk,15209.702,Low Priority
660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0,0,1,GOLD,573,Young,Early,1,2,1,1,High,2,6.947748799739277e-05,Low Risk,131266.065,Low Priority
615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0,0,2,SILVER,774,Mid-Age,New,1,3,1,1,Low,2,1.3665070521443182e-06,Low Risk,132328.55599999998,Low Priority
705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0,0,1,PLATINUM,451,Mid-Age,Early,0,3,1,1,Medium,2,2.8105647084447284e-06,Low Risk,103839.579,Low Priority
718,France,Male,48,9,0.0,2,1,1,72105.63,0,0,2,DIAMOND,573,Senior,Established,0,3,1,0,Medium,1,7.943480796934357e-06,Low Risk,7210.563000000001,Low Priority
754,France,Male,61,5,146622.35,1,1,1,41815.22,1,1,4,DIAMOND,687,Elder,Early,1,2,0,1,Low,1,0.9563745673149494,High Risk,150803.872,Critical Priority
713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1,1,2,GOLD,495,Mid-Age,Early,1,1,1,1,Medium,3,0.9797925149747057,High Risk,138438.644,Critical Priority
587,France,Female,46,6,88820.29,1,0,0,70224.34,0,0,4,GOLD,507,Senior,Established,0,1,0,1,Medium,2,0.6585362462817398,High Risk,95842.72399999999,Low Priority
569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0,0,2,GOLD,992,Mid-Age,New,1,1,1,1,High,3,0.0039542207066447,Low Risk,129959.792,Low Priority
568,France,Female,38,3,132951.92,1,0,1,124486.28,0,0,2,DIAMOND,783,Mid-Age,Early,1,2,1,1,Medium,2,0.0002242106290828,Low Risk,145400.548,Low Priority
634,Germany,Male,74,5,108891.7,1,1,0,10078.02,0,0,5,DIAMOND,246,Elder,Early,1,2,0,1,Low,2,0.1566428334702373,Low Risk,109899.502,Low Priority
770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0,0,5,PLATINUM,791,Senior,Early,1,1,0,0,High,1,0.9492748395610424,High Risk,158285.351,Critical Priority
676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0,0,2,GOLD,855,Elder,Early,1,3,1,1,Medium,2,1.6003594837234478e-05,Low Risk,126069.26800000001,Low Priority
723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1,1,5,GOLD,244,Senior,Established,0,0,0,0,Medium,1,0.9999992780821312,High Risk,100787.931,Low Priority
614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1,1,5,DIAMOND,817,Mid-Age,Established,1,2,0,1,Medium,1,0.9699083427847685,High Risk,138802.154,Critical Priority
601,Spain,Female,41,3,0.0,2,1,0,54342.83,0,0,5,PLATINUM,560,Mid-Age,Early,0,2,0,0,Low,1,0.008286508341033,Low Risk,5434.283,Low Priority
592,France,Male,60,9,0.0,4,1,1,13614.01,1,1,5,GOLD,803,Senior,Established,0,2,0,0,Low,0,0.992130251845632,High Risk,1361.401,Low Priority
605,Spain,Female,36,9,0.0,2,0,1,35521.63,0,0,2,DIAMOND,825,Mid-Age,Established,0,2,1,0,Low,1,8.521258854292286e-05,Low Risk,3552.163,Low Priority
752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0,0,1,DIAMOND,383,Mid-Age,Early,1,2,1,0,Low,2,8.934190493356909e-05,Low Risk,148687.53199999998,Low Priority
677,France,Female,29,3,86616.35,1,0,0,91903.9,1,1,5,DIAMOND,589,Young,Early,0,0,0,1,Medium,2,0.999985802655558,High Risk,95806.74,Low Priority
850,France,Male,31,8,0.0,2,1,0,178667.7,0,0,4,GOLD,541,Mid-Age,Established,0,2,0,0,High,1,0.0009720643383292,Low Risk,17866.77,Low Priority
608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0,0,1,DIAMOND,794,Senior,New,1,2,1,0,Low,2,0.0036443071590627,Low Risk,131144.511,Low Priority
786,Spain,Female,34,9,0.0,2,1,0,117034.32,0,0,4,SILVER,472,Mid-Age,Established,0,2,0,0,Medium,1,0.0017050510637003,Low Risk,11703.432,Low Priority
777,France,Female,29,9,131240.61,1,1,1,163746.09,1,1,2,GOLD,567,Young,Established,1,2,1,1,High,2,0.2090454965197691,Low Risk,147615.21899999998,Low Priority
667,Spain,Male,31,5,0.0,2,1,1,20346.69,0,0,4,PLATINUM,823,Mid-Age,Early,0,3,0,0,Low,0,8.327723319619876e-06,Low Risk,2034.6689999999999,Low Priority
848,Spain,Male,35,5,120046.74,2,1,0,84710.65,0,0,5,GOLD,644,Mid-Age,Early,1,2,0,0,Medium,1,0.0033147131513128,Low Risk,128517.80500000001,Low Priority
486,France,Female,39,8,97819.36,1,0,1,120531.31,0,0,3,PLATINUM,408,Mid-Age,Established,1,2,0,1,Medium,1,0.0010727255955706,Low Risk,109872.49100000001,Low Priority
598,Spain,Female,64,1,62979.93,1,1,1,152273.57,0,0,5,GOLD,291,Elder,New,0,3,0,1,High,1,0.0007826591570221,Low Risk,78207.287,Low Priority
506,France,Female,40,3,0.0,1,1,1,144345.58,0,0,1,PLATINUM,479,Mid-Age,Early,0,3,1,1,High,2,1.0799530778896497e-06,Low Risk,14434.557999999999,Low Priority
612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1,1,2,PLATINUM,882,Senior,Established,1,2,1,1,Medium,2,0.6863530715820552,High Risk,171146.13,Critical Priority
545,France,Male,30,3,0.0,2,1,0,170307.43,0,0,4,PLATINUM,396,Young,Early,0,2,0,0,High,1,0.0017642656375154,Low Risk,17030.743,Low Priority
793,France,Male,56,8,119496.25,2,1,0,29880.99,0,0,2,SILVER,458,Senior,Established,1,2,1,0,Low,2,0.0019342597583978,Low Risk,122484.349,Low Priority
682,France,Female,30,9,0.0,2,1,1,195104.91,0,0,2,PLATINUM,874,Young,Established,0,3,1,0,High,1,1.571630257486352e-06,Low Risk,19510.491,Low Priority
